ts,iso,open,high,low,close,vol
1747934100000,2025-05-22T17:15:00.000Z,2657.73,2674.07,2656.67,2662.36,934.0755151
1747935000000,2025-05-22T17:30:00.000Z,2662.54,2666.19,2658.03,2661.33,386.1545937
1747935900000,2025-05-22T17:45:00.000Z,2661.33,2661.82,2651.81,2659,508.0864534
1747936800000,2025-05-22T18:00:00.000Z,2659.59,2659.73,2647.86,2655.43,619.9244039
1747937700000,2025-05-22T18:15:00.000Z,2655.44,2665,2655.44,2664.54,490.9384409
1747938600000,2025-05-22T18:30:00.000Z,2664.84,2670.09,2659.98,2660.72,640.1065247
1747939500000,2025-05-22T18:45:00.000Z,2661.16,2664.86,2657.9,2658.57,472.2825915
1747940400000,2025-05-22T19:00:00.000Z,2658.58,2661.61,2649.36,2658.69,655.502638
1747941300000,2025-05-22T19:15:00.000Z,2658.69,2658.69,2650.49,2653.53,475.9747817
1747942200000,2025-05-22T19:30:00.000Z,2653.27,2654.59,2636,2639.07,1067.736149
1747943100000,2025-05-22T19:45:00.000Z,2639.08,2639.08,2626.45,2633.21,1079.29631552
1747944000000,2025-05-22T20:00:00.000Z,2635.12,2649.1,2632.19,2646.31,888.3682889
1747944900000,2025-05-22T20:15:00.000Z,2646.35,2646.42,2634.13,2637.23,599.0216848
1747945800000,2025-05-22T20:30:00.000Z,2637.22,2643.49,2629.96,2642,652.4900449
1747946700000,2025-05-22T20:45:00.000Z,2642,2647.85,2638.09,2640.76,393.9790071
1747947600000,2025-05-22T21:00:00.000Z,2640.75,2640.75,2634.35,2638.15,345.6258391
1747948500000,2025-05-22T21:15:00.000Z,2638.09,2643.1,2628.83,2631.73,826.0172949
1747949400000,2025-05-22T21:30:00.000Z,2630.82,2636.97,2625.14,2636.11,1476.67658843
1747950300000,2025-05-22T21:45:00.000Z,2636.12,2638.12,2629.01,2635.66,357.5499464
1747951200000,2025-05-22T22:00:00.000Z,2636.03,2649.52,2635.68,2645.6,1277.8377044
1747952100000,2025-05-22T22:15:00.000Z,2645.87,2651.96,2642.54,2644.76,864.62698744
1747953000000,2025-05-22T22:30:00.000Z,2644.76,2651.26,2643.82,2647.06,847.6044877
1747953900000,2025-05-22T22:45:00.000Z,2646.76,2646.76,2633.16,2635.7,794.1922617
1747954800000,2025-05-22T23:00:00.000Z,2635.7,2646.5,2635.7,2646.33,324.6929412
1747955700000,2025-05-22T23:15:00.000Z,2646.32,2651.78,2640.74,2650.11,422.8647691
1747956600000,2025-05-22T23:30:00.000Z,2650.11,2659.43,2649.58,2658.48,794.3506719
1747957500000,2025-05-22T23:45:00.000Z,2659.07,2665.78,2657.74,2664.64,787.1937361
1747958400000,2025-05-23T00:00:00.000Z,2665.14,2666.05,2653.33,2662.87,855.5639435
1747959300000,2025-05-23T00:15:00.000Z,2662.86,2664.99,2653.09,2655.62,540.1244781
1747960200000,2025-05-23T00:30:00.000Z,2655.37,2655.79,2645.22,2651.79,537.03241723
1747961100000,2025-05-23T00:45:00.000Z,2651.58,2678.99,2649.9,2662.31,1299.7778809
1747962000000,2025-05-23T01:00:00.000Z,2662.32,2668.13,2651.08,2658.95,655.9307147
1747962900000,2025-05-23T01:15:00.000Z,2658.96,2670.85,2653.56,2669.04,624.0483786
1747963800000,2025-05-23T01:30:00.000Z,2669.05,2694,2669.05,2678.12,1538.3579262
1747964700000,2025-05-23T01:45:00.000Z,2678.12,2680.4,2671.7,2675.37,534.2288304
1747965600000,2025-05-23T02:00:00.000Z,2675.4,2703.99,2672.13,2701.92,1217.0575636
1747966500000,2025-05-23T02:15:00.000Z,2702.26,2734.2,2697.71,2722.31,2169.5182473
1747967400000,2025-05-23T02:30:00.000Z,2722.71,2732.47,2703.56,2712.45,1418.3613112
1747968300000,2025-05-23T02:45:00.000Z,2712.46,2720.31,2697.25,2705.63,1430.37315462
1747969200000,2025-05-23T03:00:00.000Z,2705.32,2713.09,2702.53,2705.91,798.6911359
1747970100000,2025-05-23T03:15:00.000Z,2705.92,2716.49,2700.19,2710.95,805.0220114
1747971000000,2025-05-23T03:30:00.000Z,2710.95,2722,2709.4,2721.31,548.3521756
1747971900000,2025-05-23T03:45:00.000Z,2721.32,2730.6,2718.03,2722.01,1154.8965485
1747972800000,2025-05-23T04:00:00.000Z,2721.69,2725.69,2712.31,2712.91,626.2660766
1747973700000,2025-05-23T04:15:00.000Z,2712.82,2714.98,2702.33,2707.65,1085.4531862
1747974600000,2025-05-23T04:30:00.000Z,2707.65,2710.01,2677.91,2684.34,2179.5720884
1747975500000,2025-05-23T04:45:00.000Z,2684.18,2701.71,2683.8,2697.49,1167.9144429
1747976400000,2025-05-23T05:00:00.000Z,2697.48,2706.35,2690.09,2705.76,768.0849889
1747977300000,2025-05-23T05:15:00.000Z,2705.76,2705.89,2682.27,2686.82,1474.5785431
1747978200000,2025-05-23T05:30:00.000Z,2687.3,2693.42,2679.2,2691.15,951.280018
1747979100000,2025-05-23T05:45:00.000Z,2691.88,2696.79,2687.4,2696.43,720.2900972
1747980000000,2025-05-23T06:00:00.000Z,2696.57,2696.93,2666.45,2672.86,2202.7097633
1747980900000,2025-05-23T06:15:00.000Z,2672.16,2674.12,2657,2664.05,2168.9914172
1747981800000,2025-05-23T06:30:00.000Z,2664.52,2669.57,2655.12,2665.38,1068.93529822
1747982700000,2025-05-23T06:45:00.000Z,2665.39,2665.73,2651.43,2657.03,1364.741311
1747983600000,2025-05-23T07:00:00.000Z,2657.34,2667.82,2657.05,2666.12,757.5185433
1747984500000,2025-05-23T07:15:00.000Z,2666.19,2672.34,2662.89,2669.24,708.5903907
1747985400000,2025-05-23T07:30:00.000Z,2669.16,2671.36,2657.7,2662.91,627.7224784
1747986300000,2025-05-23T07:45:00.000Z,2662.91,2662.91,2651.21,2655.11,773.6744733
1747987200000,2025-05-23T08:00:00.000Z,2655.11,2662.34,2653.53,2661.78,650.9776451
1747988100000,2025-05-23T08:15:00.000Z,2661.99,2666.81,2654.78,2666.81,590.8758692
1747989000000,2025-05-23T08:30:00.000Z,2666.8,2675.75,2662.15,2670.19,1167.254032
1747989900000,2025-05-23T08:45:00.000Z,2670.48,2674.44,2666.97,2668.93,930.5582485
1747990800000,2025-05-23T09:00:00.000Z,2669.24,2675.62,2665.2,2674.24,682.28810466
1747991700000,2025-05-23T09:15:00.000Z,2674.23,2684.29,2674.23,2678.15,1433.1303574
1747992600000,2025-05-23T09:30:00.000Z,2678.7,2685.99,2678.7,2680.49,754.760088
1747993500000,2025-05-23T09:45:00.000Z,2680.4,2688.54,2679.55,2682.53,724.6843767
1747994400000,2025-05-23T10:00:00.000Z,2682.85,2683.44,2662.04,2665.78,1123.224917
1747995300000,2025-05-23T10:15:00.000Z,2665.79,2668.83,2657.72,2662.93,1034.1882383
1747996200000,2025-05-23T10:30:00.000Z,2665.36,2668.24,2658.19,2666.81,1104.3893988
1747997100000,2025-05-23T10:45:00.000Z,2667.1,2672.45,2662.65,2671.48,361.1559644
1747998000000,2025-05-23T11:00:00.000Z,2671.54,2671.87,2660.58,2662.66,555.8175724
1747998900000,2025-05-23T11:15:00.000Z,2662.94,2666.71,2637.3,2649.62,2037.682706
1747999800000,2025-05-23T11:30:00.000Z,2649.48,2652.8,2625.31,2629.34,1581.2130569
1748000700000,2025-05-23T11:45:00.000Z,2630.34,2631.47,2550.74,2566.24,5267.4790831
1748001600000,2025-05-23T12:00:00.000Z,2566.4,2568.45,2520.58,2543.51,3881.416239
1748002500000,2025-05-23T12:15:00.000Z,2543.52,2546.47,2498.66,2545.99,3494.8895035
1748003400000,2025-05-23T12:30:00.000Z,2545.66,2557.65,2539.04,2545.52,1786.47480237
1748004300000,2025-05-23T12:45:00.000Z,2545.41,2551.06,2536,2548.64,1935.5586484
1748005200000,2025-05-23T13:00:00.000Z,2548.64,2554.88,2537.32,2550.19,1319.4757289
1748006100000,2025-05-23T13:15:00.000Z,2550.18,2564.09,2547.39,2559.41,1575.4609733
1748007000000,2025-05-23T13:30:00.000Z,2559.86,2582.71,2557.01,2574.71,2511.1375567
1748007900000,2025-05-23T13:45:00.000Z,2574.25,2584.38,2564.72,2582.56,1581.9915636
1748008800000,2025-05-23T14:00:00.000Z,2582.49,2591.96,2575.31,2585.37,1671.9902526
1748009700000,2025-05-23T14:15:00.000Z,2584.76,2587.08,2572.18,2574.36,1127.09184785
1748010600000,2025-05-23T14:30:00.000Z,2574.66,2582.48,2573.14,2577.96,1176.4176134
1748011500000,2025-05-23T14:45:00.000Z,2577.97,2588.29,2574.19,2574.19,1334.3938484
1748012400000,2025-05-23T15:00:00.000Z,2574.53,2581.32,2565.5,2576.6,1469.5649537
1748013300000,2025-05-23T15:15:00.000Z,2576.64,2580.32,2572.53,2576.03,1115.1632756
1748014200000,2025-05-23T15:30:00.000Z,2576.35,2582.22,2574.47,2576.42,1005.7747933
1748015100000,2025-05-23T15:45:00.000Z,2576.65,2576.78,2565.89,2568.53,869.8166123
1748016000000,2025-05-23T16:00:00.000Z,2568.54,2575.81,2555.99,2560.41,1844.8117092
1748016900000,2025-05-23T16:15:00.000Z,2560.11,2572.72,2546.93,2569.05,2414.3367864
1748017800000,2025-05-23T16:30:00.000Z,2568.98,2570.46,2555.54,2557.88,1048.8962159
1748018700000,2025-05-23T16:45:00.000Z,2557.9,2567.8,2557.9,2567.24,594.2379313
1748019600000,2025-05-23T17:00:00.000Z,2567.25,2579.82,2566.02,2579.82,1124.0020431
1748020500000,2025-05-23T17:15:00.000Z,2579.81,2587.01,2576.68,2585.34,960.0818657
1748021400000,2025-05-23T17:30:00.000Z,2585.39,2585.39,2568.46,2570.45,1100.7739482
1748022300000,2025-05-23T17:45:00.000Z,2570.45,2580.49,2569.89,2576.85,515.0660916
1748023200000,2025-05-23T18:00:00.000Z,2576.85,2581.59,2572.46,2575.23,493.2540944
1748024100000,2025-05-23T18:15:00.000Z,2575.12,2577.36,2555.81,2566.34,1366.6286681
1748025000000,2025-05-23T18:30:00.000Z,2566.67,2569.54,2561.98,2564.65,740.1184045
1748025900000,2025-05-23T18:45:00.000Z,2565.01,2565.01,2553.37,2559.92,1727.2236622
1748026800000,2025-05-23T19:00:00.000Z,2559.92,2575.28,2556.5,2572.06,1126.6767197
1748027700000,2025-05-23T19:15:00.000Z,2571.96,2572.85,2564.29,2568.3,526.051221
1748028600000,2025-05-23T19:30:00.000Z,2568.46,2573.42,2566.74,2570.37,461.1264895
1748029500000,2025-05-23T19:45:00.000Z,2570.19,2570.19,2557.58,2560.75,1041.2892918
1748030400000,2025-05-23T20:00:00.000Z,2560.88,2560.88,2550,2552.39,822.7987531
1748031300000,2025-05-23T20:15:00.000Z,2552.01,2562.59,2552.01,2562,478.8808144
1748032200000,2025-05-23T20:30:00.000Z,2562,2562.61,2527.46,2542.83,1627.9754134
1748033100000,2025-05-23T20:45:00.000Z,2542.84,2550.21,2540.01,2543.13,552.5673686
1748034000000,2025-05-23T21:00:00.000Z,2543.14,2543.53,2530.13,2539.07,968.7143723
1748034900000,2025-05-23T21:15:00.000Z,2539.37,2553.47,2539.37,2545.65,1369.9334206
1748035800000,2025-05-23T21:30:00.000Z,2545.24,2545.24,2535.91,2540.07,689.0471688
1748036700000,2025-05-23T21:45:00.000Z,2540.27,2546.92,2527.37,2534.23,929.783932
1748037600000,2025-05-23T22:00:00.000Z,2534.41,2557.91,2532.14,2557.69,1396.612353
1748038500000,2025-05-23T22:15:00.000Z,2557.08,2559.57,2548.38,2549.47,1118.4142356
1748039400000,2025-05-23T22:30:00.000Z,2548.73,2553.05,2536.49,2536.7,716.4312259
1748040300000,2025-05-23T22:45:00.000Z,2536.71,2541.49,2530.28,2538.75,1379.8146775
1748041200000,2025-05-23T23:00:00.000Z,2538.5,2542.49,2520.79,2532.2,1419.5330514
1748042100000,2025-05-23T23:15:00.000Z,2532.11,2532.54,2520.94,2529.51,1088.8291007
1748043000000,2025-05-23T23:30:00.000Z,2529.61,2536.17,2503.65,2514.54,2140.1882674
1748043900000,2025-05-23T23:45:00.000Z,2514.56,2529.39,2506.47,2526.67,1907.6689339
1748044800000,2025-05-24T00:00:00.000Z,2526.36,2543.01,2516.67,2537.51,1674.5700645
1748045700000,2025-05-24T00:15:00.000Z,2538.56,2544.43,2525.82,2525.82,1166.8273485
1748046600000,2025-05-24T00:30:00.000Z,2526.33,2538.29,2525.88,2529.67,784.7219264
1748047500000,2025-05-24T00:45:00.000Z,2529.79,2530.63,2515.52,2515.74,995.9604466
1748048400000,2025-05-24T01:00:00.000Z,2515.83,2528.02,2515.52,2520.13,901.0363214
1748049300000,2025-05-24T01:15:00.000Z,2519.9,2535.27,2519.85,2528.35,882.0922035
1748050200000,2025-05-24T01:30:00.000Z,2528.91,2535.46,2528.52,2532.31,850.2968194
1748051100000,2025-05-24T01:45:00.000Z,2532.63,2534.78,2522.99,2524.59,480.2022317
1748052000000,2025-05-24T02:00:00.000Z,2524.58,2532.82,2518.56,2530.15,824.0425017
